Project,Bug,Patch,TSSeed,NumberOfTests,NumberOfFailingTests
Closure,63,closure63_20_4_0.patch,6,6,0
Closure,63,closure63_20_4_0.patch,7,6,0
Closure,63,closure63_20_4_0.patch,8,7,0
Closure,63,closure63_20_4_0.patch,9,6,0
Closure,63,closure63_20_4_0.patch,10,6,0
Closure,63,closure63_20_5_0.patch,1,6,0
Closure,63,closure63_20_5_0.patch,2,6,0
Closure,63,closure63_20_5_0.patch,3,7,0
Closure,63,closure63_20_5_0.patch,4,6,0
Closure,63,closure63_20_5_0.patch,5,6,0
Closure,63,closure63_20_5_0.patch,6,6,0
Closure,63,closure63_20_5_0.patch,7,6,0
Closure,63,closure63_20_5_0.patch,8,7,0
Closure,63,closure63_20_5_0.patch,9,6,0
Closure,63,closure63_20_5_0.patch,10,6,0
Closure,63,closure63_40_1_0.patch,1,6,0
Closure,63,closure63_40_1_0.patch,2,6,0
Closure,63,closure63_40_1_0.patch,3,7,0
Closure,63,closure63_40_1_0.patch,4,6,0
Closure,63,closure63_40_1_0.patch,5,6,0
Closure,63,closure63_40_1_0.patch,6,6,0
Closure,63,closure63_40_1_0.patch,7,6,0
Closure,63,closure63_40_1_0.patch,8,7,0
Closure,63,closure63_40_1_0.patch,9,6,0
Closure,63,closure63_40_1_0.patch,10,6,0
Closure,63,closure63_40_2_0.patch,1,6,0
Closure,63,closure63_40_2_0.patch,2,6,0
Closure,63,closure63_40_2_0.patch,3,7,0
Closure,63,closure63_40_2_0.patch,4,6,0
Closure,63,closure63_40_2_0.patch,5,6,0
Closure,63,closure63_40_2_0.patch,6,6,0
Closure,63,closure63_40_2_0.patch,7,6,0
Closure,63,closure63_40_2_0.patch,8,7,0
Closure,63,closure63_40_2_0.patch,9,6,0
Closure,63,closure63_40_2_0.patch,10,6,0
Closure,63,closure63_40_3_0.patch,1,6,0
Closure,63,closure63_40_3_0.patch,2,6,0
Closure,63,closure63_40_3_0.patch,3,7,0
Closure,63,closure63_40_3_0.patch,4,6,0
Closure,63,closure63_40_3_0.patch,5,6,0
Closure,63,closure63_40_3_0.patch,6,6,0
Closure,63,closure63_40_3_0.patch,7,6,0
Closure,63,closure63_40_3_0.patch,8,7,0
Closure,63,closure63_40_3_0.patch,9,6,0
Closure,63,closure63_40_3_0.patch,10,6,0
Closure,63,closure63_40_4_0.patch,1,6,0
Closure,63,closure63_40_4_0.patch,2,6,0
Closure,63,closure63_40_4_0.patch,3,7,0
Closure,63,closure63_40_4_0.patch,4,6,0
Closure,63,closure63_40_4_0.patch,5,6,0
Closure,63,closure63_40_4_0.patch,6,6,0
Closure,63,closure63_40_4_0.patch,7,6,0
Closure,63,closure63_40_4_0.patch,8,7,0
Closure,63,closure63_40_4_0.patch,9,6,0
Closure,63,closure63_40_4_0.patch,10,6,0
Closure,63,closure63_40_5_0.patch,1,6,0
Closure,63,closure63_40_5_0.patch,2,6,0
Closure,63,closure63_40_5_0.patch,3,7,0
Closure,63,closure63_40_5_0.patch,4,6,0
Closure,63,closure63_40_5_0.patch,5,6,0
Closure,63,closure63_40_5_0.patch,6,6,0
Closure,63,closure63_40_5_0.patch,7,6,0
Closure,63,closure63_40_5_0.patch,8,7,0
Closure,63,closure63_40_5_0.patch,9,6,0
Closure,63,closure63_40_5_0.patch,10,6,0
Closure,63,closure63_60_1_0.patch,1,6,0
Closure,63,closure63_60_1_0.patch,2,6,0
Closure,63,closure63_60_1_0.patch,3,7,0
Closure,63,closure63_60_1_0.patch,4,6,0
Closure,63,closure63_60_1_0.patch,5,6,0
Closure,63,closure63_60_1_0.patch,6,6,0
Closure,63,closure63_60_1_0.patch,7,6,0
Closure,63,closure63_60_1_0.patch,8,7,0
Closure,63,closure63_60_1_0.patch,9,6,0
Closure,63,closure63_60_1_0.patch,10,6,0
Closure,63,closure63_60_2_0.patch,1,6,0
Closure,63,closure63_60_2_0.patch,2,6,0
Closure,63,closure63_60_2_0.patch,3,7,0
Closure,63,closure63_60_2_0.patch,4,6,0
Closure,63,closure63_60_2_0.patch,5,6,0
Closure,63,closure63_60_2_0.patch,6,6,0
Closure,63,closure63_60_2_0.patch,7,6,0
Closure,63,closure63_60_2_0.patch,8,7,0
Closure,63,closure63_60_2_0.patch,9,6,0
Closure,63,closure63_60_2_0.patch,10,6,0
Closure,63,closure63_60_3_0.patch,1,6,0
Closure,63,closure63_60_3_0.patch,2,6,0
Closure,63,closure63_60_3_0.patch,3,7,0
Closure,63,closure63_60_3_0.patch,4,6,0
Closure,63,closure63_60_3_0.patch,5,6,0
Closure,63,closure63_60_3_0.patch,6,6,0
Closure,63,closure63_60_3_0.patch,7,6,0
Closure,63,closure63_60_3_0.patch,8,7,0
Closure,63,closure63_60_3_0.patch,9,6,0
Closure,63,closure63_60_3_0.patch,10,6,0
Closure,63,closure63_60_4_0.patch,1,6,0
Closure,63,closure63_60_4_0.patch,2,6,0
Closure,63,closure63_60_4_0.patch,3,7,0
Closure,63,closure63_60_4_0.patch,4,6,0
Closure,63,closure63_60_4_0.patch,5,6,0
Closure,63,closure63_60_4_0.patch,6,6,0
Closure,63,closure63_60_4_0.patch,7,6,0
Closure,63,closure63_60_4_0.patch,8,7,0
Closure,63,closure63_60_4_0.patch,9,6,0
Closure,63,closure63_60_4_0.patch,10,6,0
Closure,63,closure63_60_5_0.patch,1,6,0
Closure,63,closure63_60_5_0.patch,2,6,0
Closure,63,closure63_60_5_0.patch,3,7,0
Closure,63,closure63_60_5_0.patch,4,6,0
Closure,63,closure63_60_5_0.patch,5,6,0
Closure,63,closure63_60_5_0.patch,6,6,0
Closure,63,closure63_60_5_0.patch,7,6,0
Closure,63,closure63_60_5_0.patch,8,7,0
Closure,63,closure63_60_5_0.patch,9,6,0
Closure,63,closure63_60_5_0.patch,10,6,0
Closure,63,closure63_80_1_0.patch,1,6,0
Closure,63,closure63_80_1_0.patch,2,6,0
Closure,63,closure63_80_1_0.patch,3,7,0
Closure,63,closure63_80_1_0.patch,4,6,0
Closure,63,closure63_80_1_0.patch,5,6,0
Closure,63,closure63_80_1_0.patch,6,6,0
Closure,63,closure63_80_1_0.patch,7,6,0
Closure,63,closure63_80_1_0.patch,8,7,0
Closure,63,closure63_80_1_0.patch,9,6,0
Closure,63,closure63_80_1_0.patch,10,6,0
Closure,63,closure63_80_2_0.patch,1,6,0
Closure,63,closure63_80_2_0.patch,2,6,0
Closure,63,closure63_80_2_0.patch,3,7,0
Closure,63,closure63_80_2_0.patch,4,6,0
Closure,63,closure63_80_2_0.patch,5,6,0
Closure,63,closure63_80_2_0.patch,6,6,0
Closure,63,closure63_80_2_0.patch,7,6,0
Closure,63,closure63_80_2_0.patch,8,7,0
Closure,63,closure63_80_2_0.patch,9,6,0
Closure,63,closure63_80_2_0.patch,10,6,0
Closure,63,closure63_80_3_0.patch,1,6,0
Closure,63,closure63_80_3_0.patch,2,6,0
Closure,63,closure63_80_3_0.patch,3,7,0
Closure,63,closure63_80_3_0.patch,4,6,0
Closure,63,closure63_80_3_0.patch,5,6,0
Closure,63,closure63_80_3_0.patch,6,6,0
Closure,63,closure63_80_3_0.patch,7,6,0
Closure,63,closure63_80_3_0.patch,8,7,0
Closure,63,closure63_80_3_0.patch,9,6,0
Closure,63,closure63_80_3_0.patch,10,6,0
Closure,63,closure63_80_4_0.patch,1,6,0
Closure,63,closure63_80_4_0.patch,2,6,0
Closure,63,closure63_80_4_0.patch,3,7,0
Closure,63,closure63_80_4_0.patch,4,6,0
Closure,63,closure63_80_4_0.patch,5,6,0
Closure,63,closure63_80_4_0.patch,6,6,0
Closure,63,closure63_80_4_0.patch,7,6,0
Closure,63,closure63_80_4_0.patch,8,7,0
Closure,63,closure63_80_4_0.patch,9,6,0
Closure,63,closure63_80_4_0.patch,10,6,0
Closure,73,closure73_100_1_0.patch,1,22,0
Closure,73,closure73_100_1_0.patch,2,21,0
Closure,73,closure73_100_1_0.patch,3,21,0
Closure,73,closure73_100_1_0.patch,4,21,0
Closure,73,closure73_100_1_0.patch,5,23,0
Closure,73,closure73_100_1_0.patch,6,20,0
Closure,73,closure73_100_1_0.patch,7,25,0
Closure,73,closure73_100_1_0.patch,8,23,0
Closure,73,closure73_100_1_0.patch,9,24,0
Closure,73,closure73_100_1_0.patch,10,24,0
Closure,73,closure73_100_2_0.patch,1,22,0
Closure,73,closure73_100_2_0.patch,2,21,0
Closure,73,closure73_100_2_0.patch,3,21,0
Closure,73,closure73_100_2_0.patch,4,21,0
Closure,73,closure73_100_2_0.patch,5,23,0
Closure,73,closure73_100_2_0.patch,6,20,0
Closure,73,closure73_100_2_0.patch,7,25,0
Closure,73,closure73_100_2_0.patch,8,23,0
Closure,73,closure73_100_2_0.patch,9,24,0
Closure,73,closure73_100_2_0.patch,10,24,0
Closure,73,closure73_100_3_0.patch,1,22,0
Closure,73,closure73_100_3_0.patch,2,21,0
Closure,73,closure73_100_3_0.patch,3,21,0
Closure,73,closure73_100_3_0.patch,4,21,0
Closure,73,closure73_100_3_0.patch,5,23,0
Closure,73,closure73_100_3_0.patch,6,20,0
Closure,73,closure73_100_3_0.patch,7,25,0
Closure,73,closure73_100_3_0.patch,8,23,0
Closure,73,closure73_100_3_0.patch,9,24,0
Closure,73,closure73_100_3_0.patch,10,24,0
Closure,73,closure73_100_5_0.patch,1,22,0
Closure,73,closure73_100_5_0.patch,2,21,0
Closure,73,closure73_100_5_0.patch,3,21,0
Closure,73,closure73_100_5_0.patch,4,21,0
Closure,73,closure73_100_5_0.patch,5,23,0
Closure,73,closure73_100_5_0.patch,6,20,0
Closure,73,closure73_100_5_0.patch,7,25,0
Closure,73,closure73_100_5_0.patch,8,23,0
Closure,73,closure73_100_5_0.patch,9,24,0
Closure,73,closure73_100_5_0.patch,10,24,0
Closure,73,closure73_20_1_0.patch,1,22,0
Closure,73,closure73_20_1_0.patch,2,21,0
Closure,73,closure73_20_1_0.patch,3,21,0
Closure,73,closure73_20_1_0.patch,4,21,0
Closure,73,closure73_20_1_0.patch,5,23,0
Closure,73,closure73_20_1_0.patch,6,20,0
Closure,73,closure73_20_1_0.patch,7,25,0
Closure,73,closure73_20_1_0.patch,8,23,0
Closure,73,closure73_20_1_0.patch,9,24,0
Closure,73,closure73_20_1_0.patch,10,24,0
Closure,73,closure73_20_2_0.patch,1,22,0
Closure,73,closure73_20_2_0.patch,2,21,0
Closure,73,closure73_20_2_0.patch,3,21,0
Closure,73,closure73_20_2_0.patch,4,21,0
Closure,73,closure73_20_2_0.patch,5,23,0
Closure,73,closure73_20_2_0.patch,6,20,0
Closure,73,closure73_20_2_0.patch,7,25,0
Closure,73,closure73_20_2_0.patch,8,23,0
Closure,73,closure73_20_2_0.patch,9,24,0
Closure,73,closure73_20_2_0.patch,10,24,0
Closure,73,closure73_20_3_0.patch,1,22,0
Closure,73,closure73_20_3_0.patch,2,21,0
Closure,73,closure73_20_3_0.patch,3,21,0
Closure,73,closure73_20_3_0.patch,4,21,0
Closure,73,closure73_20_3_0.patch,5,23,0
Closure,73,closure73_20_3_0.patch,6,20,0
Closure,73,closure73_20_3_0.patch,7,25,0
Closure,73,closure73_20_3_0.patch,8,23,0
Closure,73,closure73_20_3_0.patch,9,24,0
Closure,73,closure73_20_3_0.patch,10,24,0
Closure,73,closure73_20_5_0.patch,1,22,0
Closure,73,closure73_20_5_0.patch,2,21,0
Closure,73,closure73_20_5_0.patch,3,21,0
Closure,73,closure73_20_5_0.patch,4,21,0
Closure,73,closure73_20_5_0.patch,5,23,0
Closure,73,closure73_20_5_0.patch,6,20,0
Closure,73,closure73_20_5_0.patch,7,25,0
Closure,73,closure73_20_5_0.patch,8,23,0
Closure,73,closure73_20_5_0.patch,9,24,0
Closure,73,closure73_20_5_0.patch,10,24,0
Closure,73,closure73_40_1_0.patch,1,22,0
Closure,73,closure73_40_1_0.patch,2,21,0
Closure,73,closure73_40_1_0.patch,3,21,0
Closure,73,closure73_40_1_0.patch,4,21,0
Closure,73,closure73_40_1_0.patch,5,23,0
Closure,73,closure73_40_1_0.patch,6,20,0
Closure,73,closure73_40_1_0.patch,7,25,0
Closure,73,closure73_40_1_0.patch,8,23,0
Closure,73,closure73_40_1_0.patch,9,24,0
Closure,73,closure73_40_1_0.patch,10,24,0
Closure,73,closure73_40_2_0.patch,1,22,0
Closure,73,closure73_40_2_0.patch,2,21,0
Closure,73,closure73_40_2_0.patch,3,21,0
Closure,73,closure73_40_2_0.patch,4,21,0
Closure,73,closure73_40_2_0.patch,5,23,0
Closure,73,closure73_40_2_0.patch,6,20,0
Closure,73,closure73_40_2_0.patch,7,25,0
Closure,73,closure73_40_2_0.patch,8,23,0
Closure,73,closure73_40_2_0.patch,9,24,0
Closure,73,closure73_40_2_0.patch,10,24,0
Closure,73,closure73_40_3_0.patch,1,22,0
Closure,73,closure73_40_3_0.patch,2,21,0
Closure,73,closure73_40_3_0.patch,3,21,0
Closure,73,closure73_40_3_0.patch,4,21,0
Closure,73,closure73_40_3_0.patch,5,23,0
Closure,73,closure73_40_3_0.patch,6,20,0
Closure,73,closure73_40_3_0.patch,7,25,0
Closure,73,closure73_40_3_0.patch,8,23,0
Closure,73,closure73_40_3_0.patch,9,24,0
Closure,73,closure73_40_3_0.patch,10,24,0
Closure,73,closure73_40_4_0.patch,1,22,0
Closure,73,closure73_40_4_0.patch,2,21,0
Closure,73,closure73_40_4_0.patch,3,21,0
Closure,73,closure73_40_4_0.patch,4,21,0
Closure,73,closure73_40_4_0.patch,5,23,0
Closure,73,closure73_40_4_0.patch,6,20,0
Closure,73,closure73_40_4_0.patch,7,25,0
Closure,73,closure73_40_4_0.patch,8,23,0
Closure,73,closure73_40_4_0.patch,9,24,0
Closure,73,closure73_40_4_0.patch,10,24,0
Closure,73,closure73_40_5_0.patch,1,22,0
Closure,73,closure73_40_5_0.patch,2,21,0
Closure,73,closure73_40_5_0.patch,3,21,0
Closure,73,closure73_40_5_0.patch,4,21,0
Closure,73,closure73_40_5_0.patch,5,23,0
Closure,73,closure73_40_5_0.patch,6,20,0
Closure,73,closure73_40_5_0.patch,7,25,0
Closure,73,closure73_40_5_0.patch,8,23,0
Closure,73,closure73_40_5_0.patch,9,24,0
Closure,73,closure73_40_5_0.patch,10,24,0
Closure,73,closure73_60_1_0.patch,1,22,0
Closure,73,closure73_60_1_0.patch,2,21,0
Closure,73,closure73_60_1_0.patch,3,21,0
Closure,73,closure73_60_1_0.patch,4,21,0
Closure,73,closure73_60_1_0.patch,5,23,0
Closure,73,closure73_60_1_0.patch,6,20,0
Closure,73,closure73_60_1_0.patch,7,25,0
Closure,73,closure73_60_1_0.patch,8,23,0
Closure,73,closure73_60_1_0.patch,9,24,0
Closure,73,closure73_60_1_0.patch,10,24,0
Closure,73,closure73_60_2_0.patch,1,22,0
Closure,73,closure73_60_2_0.patch,2,21,0
Closure,73,closure73_60_2_0.patch,3,21,0
Closure,73,closure73_60_2_0.patch,4,21,0
Closure,73,closure73_60_2_0.patch,5,23,0
Closure,73,closure73_60_2_0.patch,6,20,0
Closure,73,closure73_60_2_0.patch,7,25,0
Closure,73,closure73_60_2_0.patch,8,23,0
Closure,73,closure73_60_2_0.patch,9,24,0
Closure,73,closure73_60_2_0.patch,10,24,0
Closure,73,closure73_60_3_0.patch,1,22,0
Closure,73,closure73_60_3_0.patch,2,21,0
Closure,73,closure73_60_3_0.patch,3,21,0
Closure,73,closure73_60_3_0.patch,4,21,0
Closure,73,closure73_60_3_0.patch,5,23,0
Closure,73,closure73_60_3_0.patch,6,20,0
Closure,73,closure73_60_3_0.patch,7,25,0
Closure,73,closure73_60_3_0.patch,8,23,0
Closure,73,closure73_60_3_0.patch,9,24,0
Closure,73,closure73_60_3_0.patch,10,24,0
Closure,73,closure73_60_4_0.patch,1,22,0
Closure,73,closure73_60_4_0.patch,2,21,0
Closure,73,closure73_60_4_0.patch,3,21,0
Closure,73,closure73_60_4_0.patch,4,21,0
Closure,73,closure73_60_4_0.patch,5,23,0
Closure,73,closure73_60_4_0.patch,6,20,0
Closure,73,closure73_60_4_0.patch,7,25,0
Closure,73,closure73_60_4_0.patch,8,23,0
Closure,73,closure73_60_4_0.patch,9,24,0
Closure,73,closure73_60_4_0.patch,10,24,0
Closure,73,closure73_60_5_0.patch,1,22,0
Closure,73,closure73_60_5_0.patch,2,21,0
Closure,73,closure73_60_5_0.patch,3,21,0
Closure,73,closure73_60_5_0.patch,4,21,0
Closure,73,closure73_60_5_0.patch,5,23,0
Closure,73,closure73_60_5_0.patch,6,20,0
Closure,73,closure73_60_5_0.patch,7,25,0
Closure,73,closure73_60_5_0.patch,8,23,0
Closure,73,closure73_60_5_0.patch,9,24,0
Closure,73,closure73_60_5_0.patch,10,24,0
Closure,73,closure73_80_1_0.patch,1,22,0
Closure,73,closure73_80_1_0.patch,2,21,0
Closure,73,closure73_80_1_0.patch,3,21,0
Closure,73,closure73_80_1_0.patch,4,21,0
Closure,73,closure73_80_1_0.patch,5,23,0
Closure,73,closure73_80_1_0.patch,6,20,0
Closure,73,closure73_80_1_0.patch,7,25,0
Closure,73,closure73_80_1_0.patch,8,23,0
Closure,73,closure73_80_1_0.patch,9,24,0
Closure,73,closure73_80_1_0.patch,10,24,0
Closure,73,closure73_80_2_0.patch,1,22,0
Closure,73,closure73_80_2_0.patch,2,21,0
Closure,73,closure73_80_2_0.patch,3,21,0
Closure,73,closure73_80_2_0.patch,4,21,0
Closure,73,closure73_80_2_0.patch,5,23,0
Closure,73,closure73_80_2_0.patch,6,20,0
Closure,73,closure73_80_2_0.patch,7,25,0
Closure,73,closure73_80_2_0.patch,8,23,0
Closure,73,closure73_80_2_0.patch,9,24,0
Closure,73,closure73_80_2_0.patch,10,24,0
Closure,73,closure73_80_3_0.patch,1,22,0
Closure,73,closure73_80_3_0.patch,2,21,0
Closure,73,closure73_80_3_0.patch,3,21,0
Closure,73,closure73_80_3_0.patch,4,21,0
Closure,73,closure73_80_3_0.patch,5,23,0
Closure,73,closure73_80_3_0.patch,6,20,0
Closure,73,closure73_80_3_0.patch,7,25,0
Closure,73,closure73_80_3_0.patch,8,23,0
Closure,73,closure73_80_3_0.patch,9,24,0
Closure,73,closure73_80_3_0.patch,10,24,0
Closure,73,closure73_80_4_0.patch,1,22,0
Closure,73,closure73_80_4_0.patch,2,21,0
Closure,73,closure73_80_4_0.patch,3,21,0
Closure,73,closure73_80_4_0.patch,4,21,0
Closure,73,closure73_80_4_0.patch,5,23,0
Closure,73,closure73_80_4_0.patch,6,20,0
Closure,73,closure73_80_4_0.patch,7,25,0
Closure,73,closure73_80_4_0.patch,8,23,0
Closure,73,closure73_80_4_0.patch,9,24,0
Closure,73,closure73_80_4_0.patch,10,24,0
Closure,73,closure73_80_5_0.patch,1,22,0
Closure,73,closure73_80_5_0.patch,2,21,0
Closure,73,closure73_80_5_0.patch,3,21,0
Closure,73,closure73_80_5_0.patch,4,21,0
Closure,73,closure73_80_5_0.patch,5,23,0
Closure,73,closure73_80_5_0.patch,6,20,0
Closure,73,closure73_80_5_0.patch,7,25,0
Closure,73,closure73_80_5_0.patch,8,23,0
Closure,73,closure73_80_5_0.patch,9,24,0
Closure,73,closure73_80_5_0.patch,10,24,0
Lang,10,lang10_100_1_0.patch,1,18,0
Lang,10,lang10_100_1_0.patch,2,18,0
Lang,10,lang10_100_1_0.patch,3,17,0
Lang,10,lang10_100_1_0.patch,4,24,0
Lang,10,lang10_100_1_0.patch,5,21,0
Lang,10,lang10_100_1_0.patch,6,21,0
Lang,10,lang10_100_1_0.patch,7,21,0
Lang,10,lang10_100_1_0.patch,8,20,0
Lang,10,lang10_100_1_0.patch,9,23,0
Lang,10,lang10_100_1_0.patch,10,21,0
Lang,10,lang10_100_2_0.patch,1,18,0
Lang,10,lang10_100_2_0.patch,2,18,0
Lang,10,lang10_100_2_0.patch,3,17,0
Lang,10,lang10_100_2_0.patch,4,24,0
Lang,10,lang10_100_2_0.patch,5,21,0
Lang,10,lang10_100_2_0.patch,6,21,0
Lang,10,lang10_100_2_0.patch,7,21,0
Lang,10,lang10_100_2_0.patch,8,20,0
Lang,10,lang10_100_2_0.patch,9,23,0
Lang,10,lang10_100_2_0.patch,10,21,0
Lang,10,lang10_100_3_0.patch,1,18,0
Lang,10,lang10_100_3_0.patch,2,18,0
Lang,10,lang10_100_3_0.patch,3,17,0
Lang,10,lang10_100_3_0.patch,4,24,0
Lang,10,lang10_100_3_0.patch,5,21,0
Lang,10,lang10_100_3_0.patch,6,21,0
Lang,10,lang10_100_3_0.patch,7,21,0
Lang,10,lang10_100_3_0.patch,8,20,0
Lang,10,lang10_100_3_0.patch,9,23,0
Lang,10,lang10_100_3_0.patch,10,21,0
Lang,10,lang10_100_5_0.patch,1,18,0
Lang,10,lang10_100_5_0.patch,2,18,0
Lang,10,lang10_100_5_0.patch,3,17,0
Lang,10,lang10_100_5_0.patch,4,24,0
Lang,10,lang10_100_5_0.patch,5,21,0
Lang,10,lang10_100_5_0.patch,6,21,0
Lang,10,lang10_100_5_0.patch,7,21,0
Lang,10,lang10_100_5_0.patch,8,20,0
Lang,10,lang10_100_5_0.patch,9,23,0
Lang,10,lang10_100_5_0.patch,10,21,0
Lang,10,lang10_20_1_0.patch,1,18,0
Lang,10,lang10_20_1_0.patch,2,18,0
Lang,10,lang10_20_1_0.patch,3,17,0
Lang,10,lang10_20_1_0.patch,4,24,0
Lang,10,lang10_20_1_0.patch,5,21,0
Lang,10,lang10_20_1_0.patch,6,21,0
Lang,10,lang10_20_1_0.patch,7,21,0
Lang,10,lang10_20_1_0.patch,8,20,0
Lang,10,lang10_20_1_0.patch,9,23,0
Lang,10,lang10_20_1_0.patch,10,21,0
Lang,10,lang10_20_2_0.patch,1,18,0
Lang,10,lang10_20_2_0.patch,2,18,0
Lang,10,lang10_20_2_0.patch,3,17,0
Lang,10,lang10_20_2_0.patch,4,24,0
Lang,10,lang10_20_2_0.patch,5,21,0
Lang,10,lang10_20_2_0.patch,6,21,0
Lang,10,lang10_20_2_0.patch,7,21,0
Lang,10,lang10_20_2_0.patch,8,20,0
Lang,10,lang10_20_2_0.patch,9,23,0
Lang,10,lang10_20_2_0.patch,10,21,0
Lang,10,lang10_20_4_0.patch,1,18,0
Lang,10,lang10_20_4_0.patch,2,18,0
Lang,10,lang10_20_4_0.patch,3,17,0
Lang,10,lang10_20_4_0.patch,4,24,0
Lang,10,lang10_20_4_0.patch,5,21,0
Lang,10,lang10_20_4_0.patch,6,21,0
Lang,10,lang10_20_4_0.patch,7,21,0
Lang,10,lang10_20_4_0.patch,8,20,0
Lang,10,lang10_20_4_0.patch,9,23,0
Lang,10,lang10_20_4_0.patch,10,21,0
Lang,10,lang10_20_5_0.patch,1,18,0
Lang,10,lang10_20_5_0.patch,2,18,0
Lang,10,lang10_20_5_0.patch,3,17,0
Lang,10,lang10_20_5_0.patch,4,24,0
Lang,10,lang10_20_5_0.patch,5,21,0
Lang,10,lang10_20_5_0.patch,6,21,0
Lang,10,lang10_20_5_0.patch,7,21,0
Lang,10,lang10_20_5_0.patch,8,20,0
Lang,10,lang10_20_5_0.patch,9,23,0
Lang,10,lang10_20_5_0.patch,10,21,0
Lang,10,lang10_40_1_0.patch,1,18,0
Lang,10,lang10_40_1_0.patch,2,18,0
Lang,10,lang10_40_1_0.patch,3,17,0
Lang,10,lang10_40_1_0.patch,4,24,0
Lang,10,lang10_40_1_0.patch,5,21,0
Lang,10,lang10_40_1_0.patch,6,21,0
Lang,10,lang10_40_1_0.patch,7,21,0
Lang,10,lang10_40_1_0.patch,8,20,0
Lang,10,lang10_40_1_0.patch,9,23,0
Lang,10,lang10_40_1_0.patch,10,21,0
Lang,10,lang10_40_2_0.patch,1,18,0
Lang,10,lang10_40_2_0.patch,2,18,0
Lang,10,lang10_40_2_0.patch,3,17,0
Lang,10,lang10_40_2_0.patch,4,24,0
Lang,10,lang10_40_2_0.patch,5,21,0
Lang,10,lang10_40_2_0.patch,6,21,0
Lang,10,lang10_40_2_0.patch,7,21,0
Lang,10,lang10_40_2_0.patch,8,20,0
Lang,10,lang10_40_2_0.patch,9,23,0
Lang,10,lang10_40_2_0.patch,10,21,0
Lang,10,lang10_40_3_0.patch,1,18,0
Lang,10,lang10_40_3_0.patch,2,18,0
Lang,10,lang10_40_3_0.patch,3,17,0
Lang,10,lang10_40_3_0.patch,4,24,0
Lang,10,lang10_40_3_0.patch,5,21,0
Lang,10,lang10_40_3_0.patch,6,21,0
Lang,10,lang10_40_3_0.patch,7,21,0
Lang,10,lang10_40_3_0.patch,8,20,0
Lang,10,lang10_40_3_0.patch,9,23,0
Lang,10,lang10_40_3_0.patch,10,21,0
Lang,10,lang10_40_4_0.patch,1,18,0
Lang,10,lang10_40_4_0.patch,2,18,0
Lang,10,lang10_40_4_0.patch,3,17,0
Lang,10,lang10_40_4_0.patch,4,24,0
Lang,10,lang10_40_4_0.patch,5,21,0
Lang,10,lang10_40_4_0.patch,6,21,0
Lang,10,lang10_40_4_0.patch,7,21,0
Lang,10,lang10_40_4_0.patch,8,20,0
Lang,10,lang10_40_4_0.patch,9,23,0
Lang,10,lang10_40_4_0.patch,10,21,0
Lang,10,lang10_40_5_0.patch,1,18,0
Lang,10,lang10_40_5_0.patch,2,18,0
Lang,10,lang10_40_5_0.patch,3,17,0
Lang,10,lang10_40_5_0.patch,4,24,0
Lang,10,lang10_40_5_0.patch,5,21,0
Lang,10,lang10_40_5_0.patch,6,21,0
Lang,10,lang10_40_5_0.patch,7,21,0
Lang,10,lang10_40_5_0.patch,8,20,0
Lang,10,lang10_40_5_0.patch,9,23,0
Lang,10,lang10_40_5_0.patch,10,21,0
Lang,10,lang10_60_1_0.patch,1,18,0
Lang,10,lang10_60_1_0.patch,2,18,0
Lang,10,lang10_60_1_0.patch,3,17,0
Lang,10,lang10_60_1_0.patch,4,24,0
Lang,10,lang10_60_1_0.patch,5,21,0
Lang,10,lang10_60_1_0.patch,6,21,0
Lang,10,lang10_60_1_0.patch,7,21,0
Lang,10,lang10_60_1_0.patch,8,20,0
Lang,10,lang10_60_1_0.patch,9,23,0
Lang,10,lang10_60_1_0.patch,10,21,0
Lang,10,lang10_60_2_0.patch,1,18,0
Lang,10,lang10_60_2_0.patch,2,18,0
Lang,10,lang10_60_2_0.patch,3,17,0
Lang,10,lang10_60_2_0.patch,4,24,0
Lang,10,lang10_60_2_0.patch,5,21,0
Lang,10,lang10_60_2_0.patch,6,21,0
Lang,10,lang10_60_2_0.patch,7,21,0
Lang,10,lang10_60_2_0.patch,8,20,0
Lang,10,lang10_60_2_0.patch,9,23,0
Lang,10,lang10_60_2_0.patch,10,21,0
Lang,10,lang10_60_3_0.patch,1,18,0
Lang,10,lang10_60_3_0.patch,2,18,0
Lang,10,lang10_60_3_0.patch,3,17,0
Lang,10,lang10_60_3_0.patch,4,24,0
Lang,10,lang10_60_3_0.patch,5,21,0
Lang,10,lang10_60_3_0.patch,6,21,0
Lang,10,lang10_60_3_0.patch,7,21,0
Lang,10,lang10_60_3_0.patch,8,20,0
Lang,10,lang10_60_3_0.patch,9,23,0
Lang,10,lang10_60_3_0.patch,10,21,0
Lang,10,lang10_60_5_0.patch,1,18,0
Lang,10,lang10_60_5_0.patch,2,18,0
Lang,10,lang10_60_5_0.patch,3,17,0
Lang,10,lang10_60_5_0.patch,4,24,0
Lang,10,lang10_60_5_0.patch,5,21,0
Lang,10,lang10_60_5_0.patch,6,21,0
Lang,10,lang10_60_5_0.patch,7,21,0
Lang,10,lang10_60_5_0.patch,8,20,0
Lang,10,lang10_60_5_0.patch,9,23,0
Lang,10,lang10_60_5_0.patch,10,21,0
Lang,10,lang10_80_1_0.patch,1,18,0
Lang,10,lang10_80_1_0.patch,2,18,0
Lang,10,lang10_80_1_0.patch,3,17,0
