Project,Bug,Patch,TSSeed,NumberOfTests,NumberOfFailingTests
Closure,38,closure38_60_4_seed7_StmtAppend_93_100.patch,5,6,0
Closure,38,closure38_60_4_seed7_StmtAppend_93_100.patch,6,6,0
Closure,38,closure38_60_4_seed7_StmtAppend_93_100.patch,7,6,0
Closure,38,closure38_60_4_seed7_StmtAppend_93_100.patch,8,6,0
Closure,38,closure38_60_4_seed7_StmtAppend_93_100.patch,9,6,0
Closure,38,closure38_60_4_seed7_StmtAppend_93_100.patch,10,6,0
Closure,38,closure38_60_4_seed8_StmtAppend_92_74.patch,1,6,0
Closure,38,closure38_60_4_seed8_StmtAppend_92_74.patch,2,6,0
Closure,38,closure38_60_4_seed8_StmtAppend_92_74.patch,3,6,0
Closure,38,closure38_60_4_seed8_StmtAppend_92_74.patch,4,6,0
Closure,38,closure38_60_4_seed8_StmtAppend_92_74.patch,5,6,0
Closure,38,closure38_60_4_seed8_StmtAppend_92_74.patch,6,6,0
Closure,38,closure38_60_4_seed8_StmtAppend_92_74.patch,7,6,0
Closure,38,closure38_60_4_seed8_StmtAppend_92_74.patch,8,6,0
Closure,38,closure38_60_4_seed8_StmtAppend_92_74.patch,9,6,0
Closure,38,closure38_60_4_seed8_StmtAppend_92_74.patch,10,6,0
Closure,38,closure38_60_5_seed10_StmtAppend_99_72.patch,1,6,0
Closure,38,closure38_60_5_seed10_StmtAppend_99_72.patch,2,6,0
Closure,38,closure38_60_5_seed10_StmtAppend_99_72.patch,3,6,0
Closure,38,closure38_60_5_seed10_StmtAppend_99_72.patch,4,6,0
Closure,38,closure38_60_5_seed10_StmtAppend_99_72.patch,5,6,0
Closure,38,closure38_60_5_seed10_StmtAppend_99_72.patch,6,6,0
Closure,38,closure38_60_5_seed10_StmtAppend_99_72.patch,7,6,0
Closure,38,closure38_60_5_seed10_StmtAppend_99_72.patch,8,6,0
Closure,38,closure38_60_5_seed10_StmtAppend_99_72.patch,9,6,0
Closure,38,closure38_60_5_seed10_StmtAppend_99_72.patch,10,6,0
Closure,38,closure38_60_5_seed11_StmtReplace_94_100.patch,1,6,0
Closure,38,closure38_60_5_seed11_StmtReplace_94_100.patch,2,6,0
Closure,38,closure38_60_5_seed11_StmtReplace_94_100.patch,3,6,0
Closure,38,closure38_60_5_seed11_StmtReplace_94_100.patch,4,6,0
Closure,38,closure38_60_5_seed11_StmtReplace_94_100.patch,5,6,0
Closure,38,closure38_60_5_seed11_StmtReplace_94_100.patch,6,6,0
Closure,38,closure38_60_5_seed11_StmtReplace_94_100.patch,7,6,0
Closure,38,closure38_60_5_seed11_StmtReplace_94_100.patch,8,6,0
Closure,38,closure38_60_5_seed11_StmtReplace_94_100.patch,9,6,0
Closure,38,closure38_60_5_seed11_StmtReplace_94_100.patch,10,6,0
Closure,38,closure38_60_5_seed12_StmtAppend_99_100.patch,1,6,0
Closure,38,closure38_60_5_seed12_StmtAppend_99_100.patch,2,6,0
Closure,38,closure38_60_5_seed12_StmtAppend_99_100.patch,3,6,0
Closure,38,closure38_60_5_seed12_StmtAppend_99_100.patch,4,6,0
Closure,38,closure38_60_5_seed12_StmtAppend_99_100.patch,5,6,0
Closure,38,closure38_60_5_seed12_StmtAppend_99_100.patch,6,6,0
Closure,38,closure38_60_5_seed12_StmtAppend_99_100.patch,7,6,0
Closure,38,closure38_60_5_seed12_StmtAppend_99_100.patch,8,6,0
Closure,38,closure38_60_5_seed12_StmtAppend_99_100.patch,9,6,0
Closure,38,closure38_60_5_seed12_StmtAppend_99_100.patch,10,6,0
Closure,38,closure38_60_5_seed14_StmtAppend_92_100.patch,1,6,0
Closure,38,closure38_60_5_seed14_StmtAppend_92_100.patch,2,6,0
Closure,38,closure38_60_5_seed14_StmtAppend_92_100.patch,3,6,0
Closure,38,closure38_60_5_seed14_StmtAppend_92_100.patch,4,6,0
Closure,38,closure38_60_5_seed14_StmtAppend_92_100.patch,5,6,0
Closure,38,closure38_60_5_seed14_StmtAppend_92_100.patch,6,6,0
Closure,38,closure38_60_5_seed14_StmtAppend_92_100.patch,7,6,0
Closure,38,closure38_60_5_seed14_StmtAppend_92_100.patch,8,6,0
Closure,38,closure38_60_5_seed14_StmtAppend_92_100.patch,9,6,0
Closure,38,closure38_60_5_seed14_StmtAppend_92_100.patch,10,6,0
Closure,38,closure38_60_5_seed16_StmtReplace_94_90.patch,1,6,0
Closure,38,closure38_60_5_seed16_StmtReplace_94_90.patch,2,6,0
Closure,38,closure38_60_5_seed16_StmtReplace_94_90.patch,3,6,0
Closure,38,closure38_60_5_seed16_StmtReplace_94_90.patch,4,6,0
Closure,38,closure38_60_5_seed16_StmtReplace_94_90.patch,5,6,0
Closure,38,closure38_60_5_seed16_StmtReplace_94_90.patch,6,6,0
Closure,38,closure38_60_5_seed16_StmtReplace_94_90.patch,7,6,0
Closure,38,closure38_60_5_seed16_StmtReplace_94_90.patch,8,6,0
Closure,38,closure38_60_5_seed16_StmtReplace_94_90.patch,9,6,0
Closure,38,closure38_60_5_seed16_StmtReplace_94_90.patch,10,6,0
Closure,38,closure38_60_5_seed18_StmtReplace_95_100.patch,1,6,0
Closure,38,closure38_60_5_seed18_StmtReplace_95_100.patch,2,6,0
Closure,38,closure38_60_5_seed18_StmtReplace_95_100.patch,3,6,0
Closure,38,closure38_60_5_seed18_StmtReplace_95_100.patch,4,6,0
Closure,38,closure38_60_5_seed18_StmtReplace_95_100.patch,5,6,0
Closure,38,closure38_60_5_seed18_StmtReplace_95_100.patch,6,6,0
Closure,38,closure38_60_5_seed18_StmtReplace_95_100.patch,7,6,0
Closure,38,closure38_60_5_seed18_StmtReplace_95_100.patch,8,6,0
Closure,38,closure38_60_5_seed18_StmtReplace_95_100.patch,9,6,0
Closure,38,closure38_60_5_seed18_StmtReplace_95_100.patch,10,6,0
Closure,38,closure38_60_5_seed19_StmtReplace_95_74.patch,1,6,0
Closure,38,closure38_60_5_seed19_StmtReplace_95_74.patch,2,6,0
Closure,38,closure38_60_5_seed19_StmtReplace_95_74.patch,3,6,0
Closure,38,closure38_60_5_seed19_StmtReplace_95_74.patch,4,6,0
Closure,38,closure38_60_5_seed19_StmtReplace_95_74.patch,5,6,0
Closure,38,closure38_60_5_seed19_StmtReplace_95_74.patch,6,6,0
Closure,38,closure38_60_5_seed19_StmtReplace_95_74.patch,7,6,0
Closure,38,closure38_60_5_seed19_StmtReplace_95_74.patch,8,6,0
Closure,38,closure38_60_5_seed19_StmtReplace_95_74.patch,9,6,0
Closure,38,closure38_60_5_seed19_StmtReplace_95_74.patch,10,6,0
Closure,38,closure38_60_5_seed1_StmtAppend_78_100.patch,1,6,0
Closure,38,closure38_60_5_seed1_StmtAppend_78_100.patch,2,6,0
Closure,38,closure38_60_5_seed1_StmtAppend_78_100.patch,3,6,0
Closure,38,closure38_60_5_seed1_StmtAppend_78_100.patch,4,6,0
Closure,38,closure38_60_5_seed1_StmtAppend_78_100.patch,5,6,0
Closure,38,closure38_60_5_seed1_StmtAppend_78_100.patch,6,6,0
Closure,38,closure38_60_5_seed1_StmtAppend_78_100.patch,7,6,0
Closure,38,closure38_60_5_seed1_StmtAppend_78_100.patch,8,6,0
Closure,38,closure38_60_5_seed1_StmtAppend_78_100.patch,9,6,0
Closure,38,closure38_60_5_seed1_StmtAppend_78_100.patch,10,6,0
Closure,38,closure38_60_5_seed20_StmtAppend_93_72.patch,1,6,0
Closure,38,closure38_60_5_seed20_StmtAppend_93_72.patch,2,6,0
Closure,38,closure38_60_5_seed20_StmtAppend_93_72.patch,3,6,0
Closure,38,closure38_60_5_seed20_StmtAppend_93_72.patch,4,6,0
Closure,38,closure38_60_5_seed20_StmtAppend_93_72.patch,5,6,0
Closure,38,closure38_60_5_seed20_StmtAppend_93_72.patch,6,6,0
Closure,38,closure38_60_5_seed20_StmtAppend_93_72.patch,7,6,0
Closure,38,closure38_60_5_seed20_StmtAppend_93_72.patch,8,6,0
Closure,38,closure38_60_5_seed20_StmtAppend_93_72.patch,9,6,0
Closure,38,closure38_60_5_seed20_StmtAppend_93_72.patch,10,6,0
Closure,38,closure38_60_5_seed2_StmtAppend_92_72.patch,1,6,0
Closure,38,closure38_60_5_seed2_StmtAppend_92_72.patch,2,6,0
Closure,38,closure38_60_5_seed2_StmtAppend_92_72.patch,3,6,0
Closure,38,closure38_60_5_seed2_StmtAppend_92_72.patch,4,6,0
Closure,38,closure38_60_5_seed2_StmtAppend_92_72.patch,5,6,0
Closure,38,closure38_60_5_seed2_StmtAppend_92_72.patch,6,6,0
Closure,38,closure38_60_5_seed2_StmtAppend_92_72.patch,7,6,0
Closure,38,closure38_60_5_seed2_StmtAppend_92_72.patch,8,6,0
Closure,38,closure38_60_5_seed2_StmtAppend_92_72.patch,9,6,0
Closure,38,closure38_60_5_seed2_StmtAppend_92_72.patch,10,6,0
Closure,38,closure38_60_5_seed4_StmtReplace_93_72.patch,1,6,0
Closure,38,closure38_60_5_seed4_StmtReplace_93_72.patch,2,6,0
Closure,38,closure38_60_5_seed4_StmtReplace_93_72.patch,3,6,0
Closure,38,closure38_60_5_seed4_StmtReplace_93_72.patch,4,6,0
Closure,38,closure38_60_5_seed4_StmtReplace_93_72.patch,5,6,0
Closure,38,closure38_60_5_seed4_StmtReplace_93_72.patch,6,6,0
Closure,38,closure38_60_5_seed4_StmtReplace_93_72.patch,7,6,0
Closure,38,closure38_60_5_seed4_StmtReplace_93_72.patch,8,6,0
Closure,38,closure38_60_5_seed4_StmtReplace_93_72.patch,9,6,0
Closure,38,closure38_60_5_seed4_StmtReplace_93_72.patch,10,6,0
Closure,38,closure38_60_5_seed5_StmtReplace_93_74.patch,1,6,0
Closure,38,closure38_60_5_seed5_StmtReplace_93_74.patch,2,6,0
Closure,38,closure38_60_5_seed5_StmtReplace_93_74.patch,3,6,0
Closure,38,closure38_60_5_seed5_StmtReplace_93_74.patch,4,6,0
Closure,38,closure38_60_5_seed5_StmtReplace_93_74.patch,5,6,0
Closure,38,closure38_60_5_seed5_StmtReplace_93_74.patch,6,6,0
Closure,38,closure38_60_5_seed5_StmtReplace_93_74.patch,7,6,0
Closure,38,closure38_60_5_seed5_StmtReplace_93_74.patch,8,6,0
Closure,38,closure38_60_5_seed5_StmtReplace_93_74.patch,9,6,0
Closure,38,closure38_60_5_seed5_StmtReplace_93_74.patch,10,6,0
Closure,38,closure38_60_5_seed7_StmtAppend_99_90.patch,1,6,0
Closure,38,closure38_60_5_seed7_StmtAppend_99_90.patch,2,6,0
Closure,38,closure38_60_5_seed7_StmtAppend_99_90.patch,3,6,0
Closure,38,closure38_60_5_seed7_StmtAppend_99_90.patch,4,6,0
Closure,38,closure38_60_5_seed7_StmtAppend_99_90.patch,5,6,0
Closure,38,closure38_60_5_seed7_StmtAppend_99_90.patch,6,6,0
Closure,38,closure38_60_5_seed7_StmtAppend_99_90.patch,7,6,0
Closure,38,closure38_60_5_seed7_StmtAppend_99_90.patch,8,6,0
Closure,38,closure38_60_5_seed7_StmtAppend_99_90.patch,9,6,0
Closure,38,closure38_60_5_seed7_StmtAppend_99_90.patch,10,6,0
Closure,38,closure38_60_5_seed8_StmtReplace_99_72.patch,1,6,0
Closure,38,closure38_60_5_seed8_StmtReplace_99_72.patch,2,6,0
Closure,38,closure38_60_5_seed8_StmtReplace_99_72.patch,3,6,0
Closure,38,closure38_60_5_seed8_StmtReplace_99_72.patch,4,6,0
Closure,38,closure38_60_5_seed8_StmtReplace_99_72.patch,5,6,0
Closure,38,closure38_60_5_seed8_StmtReplace_99_72.patch,6,6,0
Closure,38,closure38_60_5_seed8_StmtReplace_99_72.patch,7,6,0
Closure,38,closure38_60_5_seed8_StmtReplace_99_72.patch,8,6,0
Closure,38,closure38_60_5_seed8_StmtReplace_99_72.patch,9,6,0
Closure,38,closure38_60_5_seed8_StmtReplace_99_72.patch,10,6,0
Closure,38,closure38_80_4_seed19_StmtReplace_99_74.patch,1,6,0
Closure,38,closure38_80_4_seed19_StmtReplace_99_74.patch,2,6,0
Closure,38,closure38_80_4_seed19_StmtReplace_99_74.patch,3,6,0
Closure,38,closure38_80_4_seed19_StmtReplace_99_74.patch,4,6,0
Closure,38,closure38_80_4_seed19_StmtReplace_99_74.patch,5,6,0
Closure,38,closure38_80_4_seed19_StmtReplace_99_74.patch,6,6,0
Closure,38,closure38_80_4_seed19_StmtReplace_99_74.patch,7,6,0
Closure,38,closure38_80_4_seed19_StmtReplace_99_74.patch,8,6,0
Closure,38,closure38_80_4_seed19_StmtReplace_99_74.patch,9,6,0
Closure,38,closure38_80_4_seed19_StmtReplace_99_74.patch,10,6,0
Closure,38,closure38_80_4_seed1_StmtReplace_99_72.patch,1,6,0
Closure,38,closure38_80_4_seed1_StmtReplace_99_72.patch,2,6,0
Closure,38,closure38_80_4_seed1_StmtReplace_99_72.patch,3,6,0
Closure,38,closure38_80_4_seed1_StmtReplace_99_72.patch,4,6,0
Closure,38,closure38_80_4_seed1_StmtReplace_99_72.patch,5,6,0
Closure,38,closure38_80_4_seed1_StmtReplace_99_72.patch,6,6,0
Closure,38,closure38_80_4_seed1_StmtReplace_99_72.patch,7,6,0
Closure,38,closure38_80_4_seed1_StmtReplace_99_72.patch,8,6,0
Closure,38,closure38_80_4_seed1_StmtReplace_99_72.patch,9,6,0
Closure,38,closure38_80_4_seed1_StmtReplace_99_72.patch,10,6,0
Closure,38,closure38_80_4_seed20_StmtAppend_99_72.patch,1,6,0
Closure,38,closure38_80_4_seed20_StmtAppend_99_72.patch,2,6,0
Closure,38,closure38_80_4_seed20_StmtAppend_99_72.patch,3,6,0
Closure,38,closure38_80_4_seed20_StmtAppend_99_72.patch,4,6,0
Closure,38,closure38_80_4_seed20_StmtAppend_99_72.patch,5,6,0
Closure,38,closure38_80_4_seed20_StmtAppend_99_72.patch,6,6,0
Closure,38,closure38_80_4_seed20_StmtAppend_99_72.patch,7,6,0
Closure,38,closure38_80_4_seed20_StmtAppend_99_72.patch,8,6,0
Closure,38,closure38_80_4_seed20_StmtAppend_99_72.patch,9,6,0
Closure,38,closure38_80_4_seed20_StmtAppend_99_72.patch,10,6,0
Closure,38,closure38_80_4_seed3_StmtReplace_99_100.patch,1,6,0
Closure,38,closure38_80_4_seed3_StmtReplace_99_100.patch,2,6,0
Closure,38,closure38_80_4_seed3_StmtReplace_99_100.patch,3,6,0
Closure,38,closure38_80_4_seed3_StmtReplace_99_100.patch,4,6,0
Closure,38,closure38_80_4_seed3_StmtReplace_99_100.patch,5,6,0
Closure,38,closure38_80_4_seed3_StmtReplace_99_100.patch,6,6,0
Closure,38,closure38_80_4_seed3_StmtReplace_99_100.patch,7,6,0
Closure,38,closure38_80_4_seed3_StmtReplace_99_100.patch,8,6,0
Closure,38,closure38_80_4_seed3_StmtReplace_99_100.patch,9,6,0
Closure,38,closure38_80_4_seed3_StmtReplace_99_100.patch,10,6,0
Closure,38,closure38_80_4_seed5_StmtAppend_99_74.patch,1,6,0
Closure,38,closure38_80_4_seed5_StmtAppend_99_74.patch,2,6,0
Closure,38,closure38_80_4_seed5_StmtAppend_99_74.patch,3,6,0
Closure,38,closure38_80_4_seed5_StmtAppend_99_74.patch,4,6,0
Closure,38,closure38_80_4_seed5_StmtAppend_99_74.patch,5,6,0
Closure,38,closure38_80_4_seed5_StmtAppend_99_74.patch,6,6,0
Closure,38,closure38_80_4_seed5_StmtAppend_99_74.patch,7,6,0
Closure,38,closure38_80_4_seed5_StmtAppend_99_74.patch,8,6,0
Closure,38,closure38_80_4_seed5_StmtAppend_99_74.patch,9,6,0
Closure,38,closure38_80_4_seed5_StmtAppend_99_74.patch,10,6,0
Closure,38,closure38_80_5_seed10_StmtReplace_94_84.patch,1,6,0
Closure,38,closure38_80_5_seed10_StmtReplace_94_84.patch,2,6,0
Closure,38,closure38_80_5_seed10_StmtReplace_94_84.patch,3,6,0
Closure,38,closure38_80_5_seed10_StmtReplace_94_84.patch,4,6,0
Closure,38,closure38_80_5_seed10_StmtReplace_94_84.patch,5,6,0
Closure,38,closure38_80_5_seed10_StmtReplace_94_84.patch,6,6,0
Closure,38,closure38_80_5_seed10_StmtReplace_94_84.patch,7,6,0
Closure,38,closure38_80_5_seed10_StmtReplace_94_84.patch,8,6,0
Closure,38,closure38_80_5_seed10_StmtReplace_94_84.patch,9,6,0
Closure,38,closure38_80_5_seed10_StmtReplace_94_84.patch,10,6,0
Closure,38,closure38_80_5_seed11_StmtReplace_93_100.patch,1,6,0
Closure,38,closure38_80_5_seed11_StmtReplace_93_100.patch,2,6,0
Closure,38,closure38_80_5_seed11_StmtReplace_93_100.patch,3,6,0
Closure,38,closure38_80_5_seed11_StmtReplace_93_100.patch,4,6,0
Closure,38,closure38_80_5_seed11_StmtReplace_93_100.patch,5,6,0
Closure,38,closure38_80_5_seed11_StmtReplace_93_100.patch,6,6,0
Closure,38,closure38_80_5_seed11_StmtReplace_93_100.patch,7,6,0
Closure,38,closure38_80_5_seed11_StmtReplace_93_100.patch,8,6,0
Closure,38,closure38_80_5_seed11_StmtReplace_93_100.patch,9,6,0
Closure,38,closure38_80_5_seed11_StmtReplace_93_100.patch,10,6,0
Closure,38,closure38_80_5_seed16_StmtReplace_93_90.patch,1,6,0
Closure,38,closure38_80_5_seed16_StmtReplace_93_90.patch,2,6,0
Closure,38,closure38_80_5_seed16_StmtReplace_93_90.patch,3,6,0
Closure,38,closure38_80_5_seed16_StmtReplace_93_90.patch,4,6,0
Closure,38,closure38_80_5_seed16_StmtReplace_93_90.patch,5,6,0
Closure,38,closure38_80_5_seed16_StmtReplace_93_90.patch,6,6,0
Closure,38,closure38_80_5_seed16_StmtReplace_93_90.patch,7,6,0
Closure,38,closure38_80_5_seed16_StmtReplace_93_90.patch,8,6,0
Closure,38,closure38_80_5_seed16_StmtReplace_93_90.patch,9,6,0
Closure,38,closure38_80_5_seed16_StmtReplace_93_90.patch,10,6,0
Closure,38,closure38_80_5_seed17_StmtReplace_95_72.patch,1,6,0
Closure,38,closure38_80_5_seed17_StmtReplace_95_72.patch,2,6,0
Closure,38,closure38_80_5_seed17_StmtReplace_95_72.patch,3,6,0
Closure,38,closure38_80_5_seed17_StmtReplace_95_72.patch,4,6,0
Closure,38,closure38_80_5_seed17_StmtReplace_95_72.patch,5,6,0
Closure,38,closure38_80_5_seed17_StmtReplace_95_72.patch,6,6,0
Closure,38,closure38_80_5_seed17_StmtReplace_95_72.patch,7,6,0
Closure,38,closure38_80_5_seed17_StmtReplace_95_72.patch,8,6,0
Closure,38,closure38_80_5_seed17_StmtReplace_95_72.patch,9,6,0
Closure,38,closure38_80_5_seed17_StmtReplace_95_72.patch,10,6,0
Closure,38,closure38_80_5_seed1_StmtAppend_95_72.patch,1,6,0
Closure,38,closure38_80_5_seed1_StmtAppend_95_72.patch,2,6,0
Closure,38,closure38_80_5_seed1_StmtAppend_95_72.patch,3,6,0
Closure,38,closure38_80_5_seed1_StmtAppend_95_72.patch,4,6,0
Closure,38,closure38_80_5_seed1_StmtAppend_95_72.patch,5,6,0
Closure,38,closure38_80_5_seed1_StmtAppend_95_72.patch,6,6,0
Closure,38,closure38_80_5_seed1_StmtAppend_95_72.patch,7,6,0
Closure,38,closure38_80_5_seed1_StmtAppend_95_72.patch,8,6,0
Closure,38,closure38_80_5_seed1_StmtAppend_95_72.patch,9,6,0
Closure,38,closure38_80_5_seed1_StmtAppend_95_72.patch,10,6,0
Closure,38,closure38_80_5_seed20_StmtReplace_95_74.patch,1,6,0
Closure,38,closure38_80_5_seed20_StmtReplace_95_74.patch,2,6,0
Closure,38,closure38_80_5_seed20_StmtReplace_95_74.patch,3,6,0
Closure,38,closure38_80_5_seed20_StmtReplace_95_74.patch,4,6,0
Closure,38,closure38_80_5_seed20_StmtReplace_95_74.patch,5,6,0
Closure,38,closure38_80_5_seed20_StmtReplace_95_74.patch,6,6,0
Closure,38,closure38_80_5_seed20_StmtReplace_95_74.patch,7,6,0
Closure,38,closure38_80_5_seed20_StmtReplace_95_74.patch,8,6,0
Closure,38,closure38_80_5_seed20_StmtReplace_95_74.patch,9,6,0
Closure,38,closure38_80_5_seed20_StmtReplace_95_74.patch,10,6,0
Closure,38,closure38_80_5_seed2_StmtAppend_95_74.patch,1,6,0
Closure,38,closure38_80_5_seed2_StmtAppend_95_74.patch,2,6,0
Closure,38,closure38_80_5_seed2_StmtAppend_95_74.patch,3,6,0
Closure,38,closure38_80_5_seed2_StmtAppend_95_74.patch,4,6,0
Closure,38,closure38_80_5_seed2_StmtAppend_95_74.patch,5,6,0
Closure,38,closure38_80_5_seed2_StmtAppend_95_74.patch,6,6,0
Closure,38,closure38_80_5_seed2_StmtAppend_95_74.patch,7,6,0
Closure,38,closure38_80_5_seed2_StmtAppend_95_74.patch,8,6,0
Closure,38,closure38_80_5_seed2_StmtAppend_95_74.patch,9,6,0
Closure,38,closure38_80_5_seed2_StmtAppend_95_74.patch,10,6,0
Closure,38,closure38_80_5_seed3_StmtReplace_99_72.patch,1,6,0
Closure,38,closure38_80_5_seed3_StmtReplace_99_72.patch,2,6,0
Closure,38,closure38_80_5_seed3_StmtReplace_99_72.patch,3,6,0
Closure,38,closure38_80_5_seed3_StmtReplace_99_72.patch,4,6,0
Closure,38,closure38_80_5_seed3_StmtReplace_99_72.patch,5,6,0
Closure,38,closure38_80_5_seed3_StmtReplace_99_72.patch,6,6,0
Closure,38,closure38_80_5_seed3_StmtReplace_99_72.patch,7,6,0
Closure,38,closure38_80_5_seed3_StmtReplace_99_72.patch,8,6,0
Closure,38,closure38_80_5_seed3_StmtReplace_99_72.patch,9,6,0
Closure,38,closure38_80_5_seed3_StmtReplace_99_72.patch,10,6,0
Closure,38,closure38_80_5_seed4_StmtReplace_93_72.patch,1,6,0
Closure,38,closure38_80_5_seed4_StmtReplace_93_72.patch,2,6,0
Closure,38,closure38_80_5_seed4_StmtReplace_93_72.patch,3,6,0
Closure,38,closure38_80_5_seed4_StmtReplace_93_72.patch,4,6,0
Closure,38,closure38_80_5_seed4_StmtReplace_93_72.patch,5,6,0
Closure,38,closure38_80_5_seed4_StmtReplace_93_72.patch,6,6,0
Closure,38,closure38_80_5_seed4_StmtReplace_93_72.patch,7,6,0
Closure,38,closure38_80_5_seed4_StmtReplace_93_72.patch,8,6,0
Closure,38,closure38_80_5_seed4_StmtReplace_93_72.patch,9,6,0
Closure,38,closure38_80_5_seed4_StmtReplace_93_72.patch,10,6,0
Closure,38,closure38_80_5_seed5_StmtAppend_93_74.patch,1,6,0
Closure,38,closure38_80_5_seed5_StmtAppend_93_74.patch,2,6,0
Closure,38,closure38_80_5_seed5_StmtAppend_93_74.patch,3,6,0
Closure,38,closure38_80_5_seed5_StmtAppend_93_74.patch,4,6,0
Closure,38,closure38_80_5_seed5_StmtAppend_93_74.patch,5,6,0
Closure,38,closure38_80_5_seed5_StmtAppend_93_74.patch,6,6,0
Closure,38,closure38_80_5_seed5_StmtAppend_93_74.patch,7,6,0
Closure,38,closure38_80_5_seed5_StmtAppend_93_74.patch,8,6,0
Closure,38,closure38_80_5_seed5_StmtAppend_93_74.patch,9,6,0
Closure,38,closure38_80_5_seed5_StmtAppend_93_74.patch,10,6,0
Closure,38,closure38_80_5_seed6_StmtAppend_78_72.patch,1,6,0
Closure,38,closure38_80_5_seed6_StmtAppend_78_72.patch,2,6,0
Closure,38,closure38_80_5_seed6_StmtAppend_78_72.patch,3,6,0
Closure,38,closure38_80_5_seed6_StmtAppend_78_72.patch,4,6,0
Closure,38,closure38_80_5_seed6_StmtAppend_78_72.patch,5,6,0
Closure,38,closure38_80_5_seed6_StmtAppend_78_72.patch,6,6,0
Closure,38,closure38_80_5_seed6_StmtAppend_78_72.patch,7,6,0
Closure,38,closure38_80_5_seed6_StmtAppend_78_72.patch,8,6,0
Closure,38,closure38_80_5_seed6_StmtAppend_78_72.patch,9,6,0
Closure,38,closure38_80_5_seed6_StmtAppend_78_72.patch,10,6,0
Closure,38,closure38_80_5_seed7_StmtAppend_99_100.patch,1,6,0
Closure,38,closure38_80_5_seed7_StmtAppend_99_100.patch,2,6,0
Closure,38,closure38_80_5_seed7_StmtAppend_99_100.patch,3,6,0
Closure,38,closure38_80_5_seed7_StmtAppend_99_100.patch,4,6,0
Closure,38,closure38_80_5_seed7_StmtAppend_99_100.patch,5,6,0
Closure,38,closure38_80_5_seed7_StmtAppend_99_100.patch,6,6,0
Closure,38,closure38_80_5_seed7_StmtAppend_99_100.patch,7,6,0
Closure,38,closure38_80_5_seed7_StmtAppend_99_100.patch,8,6,0
Closure,38,closure38_80_5_seed7_StmtAppend_99_100.patch,9,6,0
Closure,38,closure38_80_5_seed7_StmtAppend_99_100.patch,10,6,0
Closure,38,closure38_80_5_seed8_StmtAppend_94_74.patch,1,6,0
Closure,38,closure38_80_5_seed8_StmtAppend_94_74.patch,2,6,0
Closure,38,closure38_80_5_seed8_StmtAppend_94_74.patch,3,6,0
Closure,38,closure38_80_5_seed8_StmtAppend_94_74.patch,4,6,0
Closure,38,closure38_80_5_seed8_StmtAppend_94_74.patch,5,6,0
Closure,38,closure38_80_5_seed8_StmtAppend_94_74.patch,6,6,0
Closure,38,closure38_80_5_seed8_StmtAppend_94_74.patch,7,6,0
Closure,38,closure38_80_5_seed8_StmtAppend_94_74.patch,8,6,0
Closure,38,closure38_80_5_seed8_StmtAppend_94_74.patch,9,6,0
Closure,38,closure38_80_5_seed8_StmtAppend_94_74.patch,10,6,0
Closure,45,closure45_100_1_seed12_StmtAppend_315_311.patch,1,2,0
Closure,45,closure45_100_1_seed12_StmtAppend_315_311.patch,2,2,0
Closure,45,closure45_100_1_seed12_StmtAppend_315_311.patch,3,3,0
Closure,45,closure45_100_1_seed12_StmtAppend_315_311.patch,4,4,0
Closure,45,closure45_100_1_seed12_StmtAppend_315_311.patch,5,2,0
Closure,45,closure45_100_1_seed12_StmtAppend_315_311.patch,6,3,0
Closure,45,closure45_100_1_seed12_StmtAppend_315_311.patch,7,2,0
Closure,45,closure45_100_1_seed12_StmtAppend_315_311.patch,8,6,0
Closure,45,closure45_100_1_seed12_StmtAppend_315_311.patch,9,3,0
Closure,45,closure45_100_1_seed12_StmtAppend_315_311.patch,10,3,0
Closure,45,closure45_100_1_seed14_StmtAppend_316_323.patch,1,2,0
Closure,45,closure45_100_1_seed14_StmtAppend_316_323.patch,2,2,0
Closure,45,closure45_100_1_seed14_StmtAppend_316_323.patch,3,3,0
Closure,45,closure45_100_1_seed14_StmtAppend_316_323.patch,4,4,0
Closure,45,closure45_100_1_seed14_StmtAppend_316_323.patch,5,2,0
Closure,45,closure45_100_1_seed14_StmtAppend_316_323.patch,6,3,0
Closure,45,closure45_100_1_seed14_StmtAppend_316_323.patch,7,2,0
Closure,45,closure45_100_1_seed14_StmtAppend_316_323.patch,8,6,0
Closure,45,closure45_100_1_seed14_StmtAppend_316_323.patch,9,3,0
