Project,Bug,Patch,TSSeed,NumberOfTests,NumberOfFailingTests
Math,40,math40_Seed7_a_118_52.patch,2,15,4
Math,40,math40_Seed7_a_118_52.patch,3,19,4
Math,40,math40_Seed7_a_118_52.patch,4,19,3
Math,40,math40_Seed7_a_118_52.patch,5,20,2
Math,40,math40_Seed7_a_118_52.patch,6,18,1
Math,40,math40_Seed7_a_118_52.patch,7,17,1
Math,40,math40_Seed7_a_118_52.patch,8,19,0
Math,40,math40_Seed7_a_118_52.patch,9,18,3
Math,40,math40_Seed7_a_118_52.patch,10,17,1
Math,49,math49_Seed11_r_347_344.patch,1,53,5
Math,49,math49_Seed11_r_347_344.patch,2,51,3
Math,49,math49_Seed11_r_347_344.patch,3,53,3
Math,49,math49_Seed11_r_347_344.patch,4,45,7
Math,49,math49_Seed11_r_347_344.patch,5,52,6
Math,49,math49_Seed11_r_347_344.patch,6,52,1
Math,49,math49_Seed11_r_347_344.patch,7,43,1
Math,49,math49_Seed11_r_347_344.patch,8,44,2
Math,49,math49_Seed11_r_347_344.patch,9,52,3
Math,49,math49_Seed11_r_347_344.patch,10,50,2
Math,49,math49_Seed12_r_342_343.patch,1,53,8
Math,49,math49_Seed12_r_342_343.patch,2,51,10
Math,49,math49_Seed12_r_342_343.patch,3,53,6
Math,49,math49_Seed12_r_342_343.patch,4,45,8
Math,49,math49_Seed12_r_342_343.patch,5,52,9
Math,49,math49_Seed12_r_342_343.patch,6,52,5
Math,49,math49_Seed12_r_342_343.patch,7,43,3
Math,49,math49_Seed12_r_342_343.patch,8,44,5
Math,49,math49_Seed12_r_342_343.patch,9,52,8
Math,49,math49_Seed12_r_342_343.patch,10,50,6
Math,49,math49_Seed9_r_345_344.patch,1,53,8
Math,49,math49_Seed9_r_345_344.patch,2,51,10
Math,49,math49_Seed9_r_345_344.patch,3,53,6
Math,49,math49_Seed9_r_345_344.patch,4,45,8
Math,49,math49_Seed9_r_345_344.patch,5,52,9
Math,49,math49_Seed9_r_345_344.patch,6,52,5
Math,49,math49_Seed9_r_345_344.patch,7,43,3
Math,49,math49_Seed9_r_345_344.patch,8,44,5
Math,49,math49_Seed9_r_345_344.patch,9,52,8
Math,49,math49_Seed9_r_345_344.patch,10,50,6
Math,50,math50_Seed10_r_57_59.patch,1,19,0
Math,50,math50_Seed10_r_57_59.patch,2,16,0
Math,50,math50_Seed10_r_57_59.patch,3,19,0
Math,50,math50_Seed10_r_57_59.patch,4,19,0
Math,50,math50_Seed10_r_57_59.patch,5,17,0
Math,50,math50_Seed10_r_57_59.patch,6,18,0
Math,50,math50_Seed10_r_57_59.patch,7,16,0
Math,50,math50_Seed10_r_57_59.patch,8,18,0
Math,50,math50_Seed10_r_57_59.patch,9,17,0
Math,50,math50_Seed10_r_57_59.patch,10,16,0
Math,50,math50_Seed13_d_57.patch,1,19,0
Math,50,math50_Seed13_d_57.patch,2,16,0
Math,50,math50_Seed13_d_57.patch,3,19,0
Math,50,math50_Seed13_d_57.patch,4,19,0
Math,50,math50_Seed13_d_57.patch,5,17,0
Math,50,math50_Seed13_d_57.patch,6,18,0
Math,50,math50_Seed13_d_57.patch,7,16,0
Math,50,math50_Seed13_d_57.patch,8,18,0
Math,50,math50_Seed13_d_57.patch,9,17,0
Math,50,math50_Seed13_d_57.patch,10,16,0
Math,50,math50_Seed17_r_58_53.patch,1,19,0
Math,50,math50_Seed17_r_58_53.patch,2,16,0
Math,50,math50_Seed17_r_58_53.patch,3,19,0
Math,50,math50_Seed17_r_58_53.patch,4,19,0
Math,50,math50_Seed17_r_58_53.patch,5,17,0
Math,50,math50_Seed17_r_58_53.patch,6,18,0
Math,50,math50_Seed17_r_58_53.patch,7,16,0
Math,50,math50_Seed17_r_58_53.patch,8,18,0
Math,50,math50_Seed17_r_58_53.patch,9,17,0
Math,50,math50_Seed17_r_58_53.patch,10,16,0
Math,50,math50_Seed1_r_58_10.patch,1,19,1
Math,50,math50_Seed1_r_58_10.patch,2,16,0
Math,50,math50_Seed1_r_58_10.patch,3,19,0
Math,50,math50_Seed1_r_58_10.patch,4,19,0
Math,50,math50_Seed1_r_58_10.patch,5,17,0
Math,50,math50_Seed1_r_58_10.patch,6,18,0
Math,50,math50_Seed1_r_58_10.patch,7,16,0
Math,50,math50_Seed1_r_58_10.patch,8,18,0
Math,50,math50_Seed1_r_58_10.patch,9,17,0
Math,50,math50_Seed1_r_58_10.patch,10,16,0
Math,50,math50_Seed2_d_58.patch,1,19,0
Math,50,math50_Seed2_d_58.patch,2,16,0
Math,50,math50_Seed2_d_58.patch,3,19,0
Math,50,math50_Seed2_d_58.patch,4,19,0
Math,50,math50_Seed2_d_58.patch,5,17,0
Math,50,math50_Seed2_d_58.patch,6,18,0
Math,50,math50_Seed2_d_58.patch,7,16,0
Math,50,math50_Seed2_d_58.patch,8,18,0
Math,50,math50_Seed2_d_58.patch,9,17,0
Math,50,math50_Seed2_d_58.patch,10,16,0
Math,50,math50_Seed5_d_56.patch,1,19,0
Math,50,math50_Seed5_d_56.patch,2,16,0
Math,50,math50_Seed5_d_56.patch,3,19,0
Math,50,math50_Seed5_d_56.patch,4,19,0
Math,50,math50_Seed5_d_56.patch,5,17,0
Math,50,math50_Seed5_d_56.patch,6,18,0
Math,50,math50_Seed5_d_56.patch,7,16,0
Math,50,math50_Seed5_d_56.patch,8,18,0
Math,50,math50_Seed5_d_56.patch,9,17,0
Math,50,math50_Seed5_d_56.patch,10,16,0
Math,50,math50_Seed7_r_58_46.patch,1,19,0
Math,50,math50_Seed7_r_58_46.patch,2,16,0
Math,50,math50_Seed7_r_58_46.patch,3,19,0
Math,50,math50_Seed7_r_58_46.patch,4,19,0
Math,50,math50_Seed7_r_58_46.patch,5,17,0
Math,50,math50_Seed7_r_58_46.patch,6,18,0
Math,50,math50_Seed7_r_58_46.patch,7,16,0
Math,50,math50_Seed7_r_58_46.patch,8,18,0
Math,50,math50_Seed7_r_58_46.patch,9,17,0
Math,50,math50_Seed7_r_58_46.patch,10,16,0
Math,50,math50_Seed8_r_57_54.patch,1,19,0
Math,50,math50_Seed8_r_57_54.patch,2,16,0
Math,50,math50_Seed8_r_57_54.patch,3,19,0
Math,50,math50_Seed8_r_57_54.patch,4,19,0
Math,50,math50_Seed8_r_57_54.patch,5,17,0
Math,50,math50_Seed8_r_57_54.patch,6,18,0
Math,50,math50_Seed8_r_57_54.patch,7,16,0
Math,50,math50_Seed8_r_57_54.patch,8,18,0
Math,50,math50_Seed8_r_57_54.patch,9,17,0
Math,50,math50_Seed8_r_57_54.patch,10,16,0
Math,53,math53_Seed4_r_27_84.patch,1,47,0
Math,53,math53_Seed4_r_27_84.patch,2,48,0
Math,53,math53_Seed4_r_27_84.patch,3,44,0
Math,53,math53_Seed4_r_27_84.patch,4,46,0
Math,53,math53_Seed4_r_27_84.patch,5,47,0
Math,53,math53_Seed4_r_27_84.patch,6,46,0
Math,53,math53_Seed4_r_27_84.patch,7,48,0
Math,53,math53_Seed4_r_27_84.patch,8,49,0
Math,53,math53_Seed4_r_27_84.patch,9,48,0
Math,53,math53_Seed4_r_27_84.patch,10,48,0
Math,53,math53_Seed6_a_27_106.patch,1,47,0
Math,53,math53_Seed6_a_27_106.patch,2,48,0
Math,53,math53_Seed6_a_27_106.patch,3,44,0
Math,53,math53_Seed6_a_27_106.patch,4,46,0
Math,53,math53_Seed6_a_27_106.patch,5,47,0
Math,53,math53_Seed6_a_27_106.patch,6,46,0
Math,53,math53_Seed6_a_27_106.patch,7,48,0
Math,53,math53_Seed6_a_27_106.patch,8,49,0
Math,53,math53_Seed6_a_27_106.patch,9,48,0
Math,53,math53_Seed6_a_27_106.patch,10,48,0
Math,73,math73_Seed11_r_32_51.patch,1,16,1
Math,73,math73_Seed11_r_32_51.patch,2,15,1
Math,73,math73_Seed11_r_32_51.patch,3,15,1
Math,73,math73_Seed11_r_32_51.patch,4,15,1
Math,73,math73_Seed11_r_32_51.patch,5,17,1
Math,73,math73_Seed11_r_32_51.patch,6,18,1
Math,73,math73_Seed11_r_32_51.patch,7,16,1
Math,73,math73_Seed11_r_32_51.patch,8,16,2
Math,73,math73_Seed11_r_32_51.patch,9,15,1
Math,73,math73_Seed11_r_32_51.patch,10,17,1
Math,73,math73_Seed6_r_32_5.patch,1,16,1
Math,73,math73_Seed6_r_32_5.patch,2,15,1
Math,73,math73_Seed6_r_32_5.patch,3,15,1
Math,73,math73_Seed6_r_32_5.patch,4,15,1
Math,73,math73_Seed6_r_32_5.patch,5,17,1
Math,73,math73_Seed6_r_32_5.patch,6,18,0
Math,73,math73_Seed6_r_32_5.patch,7,16,1
Math,73,math73_Seed6_r_32_5.patch,8,16,2
Math,73,math73_Seed6_r_32_5.patch,9,15,1
Math,73,math73_Seed6_r_32_5.patch,10,17,1
Math,7,math7_Seed11_a_15_5.patch,1,14,0
Math,7,math7_Seed11_a_15_5.patch,2,13,0
Math,7,math7_Seed11_a_15_5.patch,3,14,0
Math,7,math7_Seed11_a_15_5.patch,4,14,0
Math,7,math7_Seed11_a_15_5.patch,5,13,0
Math,7,math7_Seed11_a_15_5.patch,6,13,0
Math,7,math7_Seed11_a_15_5.patch,7,14,0
Math,7,math7_Seed11_a_15_5.patch,8,14,0
Math,7,math7_Seed11_a_15_5.patch,9,14,0
Math,7,math7_Seed11_a_15_5.patch,10,13,0
Math,7,math7_Seed18_a_15_31.patch,1,14,0
Math,7,math7_Seed18_a_15_31.patch,2,13,0
Math,7,math7_Seed18_a_15_31.patch,3,14,0
Math,7,math7_Seed18_a_15_31.patch,4,14,0
Math,7,math7_Seed18_a_15_31.patch,5,13,0
Math,7,math7_Seed18_a_15_31.patch,6,13,0
Math,7,math7_Seed18_a_15_31.patch,7,14,0
Math,7,math7_Seed18_a_15_31.patch,8,14,0
Math,7,math7_Seed18_a_15_31.patch,9,14,0
Math,7,math7_Seed18_a_15_31.patch,10,13,0
Math,80,math80_Seed11_a_37_448.patch,1,28,2
Math,80,math80_Seed11_a_37_448.patch,2,20,0
Math,80,math80_Seed11_a_37_448.patch,3,24,0
Math,80,math80_Seed11_a_37_448.patch,4,27,0
Math,80,math80_Seed11_a_37_448.patch,5,26,0
Math,80,math80_Seed11_a_37_448.patch,6,18,0
Math,80,math80_Seed11_a_37_448.patch,7,29,1
Math,80,math80_Seed11_a_37_448.patch,8,23,0
Math,80,math80_Seed11_a_37_448.patch,9,17,0
Math,80,math80_Seed11_a_37_448.patch,10,28,1
Math,80,math80_Seed12_a_209_39.patch,1,28,7
Math,80,math80_Seed12_a_209_39.patch,2,20,0
Math,80,math80_Seed12_a_209_39.patch,3,24,2
Math,80,math80_Seed12_a_209_39.patch,4,27,2
Math,80,math80_Seed12_a_209_39.patch,5,26,5
Math,80,math80_Seed12_a_209_39.patch,6,18,0
Math,80,math80_Seed12_a_209_39.patch,7,29,10
Math,80,math80_Seed12_a_209_39.patch,8,23,4
Math,80,math80_Seed12_a_209_39.patch,9,17,0
Math,80,math80_Seed12_a_209_39.patch,10,28,5
Math,80,math80_Seed13_r_540_518.patch,1,28,2
Math,80,math80_Seed13_r_540_518.patch,2,20,0
Math,80,math80_Seed13_r_540_518.patch,3,24,0
Math,80,math80_Seed13_r_540_518.patch,4,27,0
Math,80,math80_Seed13_r_540_518.patch,5,26,0
Math,80,math80_Seed13_r_540_518.patch,6,18,0
Math,80,math80_Seed13_r_540_518.patch,7,29,1
Math,80,math80_Seed13_r_540_518.patch,8,23,0
Math,80,math80_Seed13_r_540_518.patch,9,17,0
Math,80,math80_Seed13_r_540_518.patch,10,28,2
Math,80,math80_Seed14_a_561_448.patch,1,28,2
Math,80,math80_Seed14_a_561_448.patch,2,20,0
Math,80,math80_Seed14_a_561_448.patch,3,24,0
Math,80,math80_Seed14_a_561_448.patch,4,27,0
Math,80,math80_Seed14_a_561_448.patch,5,26,0
Math,80,math80_Seed14_a_561_448.patch,6,18,0
Math,80,math80_Seed14_a_561_448.patch,7,29,1
Math,80,math80_Seed14_a_561_448.patch,8,23,0
Math,80,math80_Seed14_a_561_448.patch,9,17,0
Math,80,math80_Seed14_a_561_448.patch,10,28,1
Math,80,math80_Seed17_d_538.patch,1,28,2
Math,80,math80_Seed17_d_538.patch,2,20,0
Math,80,math80_Seed17_d_538.patch,3,24,0
Math,80,math80_Seed17_d_538.patch,4,27,0
Math,80,math80_Seed17_d_538.patch,5,26,0
Math,80,math80_Seed17_d_538.patch,6,18,0
Math,80,math80_Seed17_d_538.patch,7,29,1
Math,80,math80_Seed17_d_538.patch,8,23,0
Math,80,math80_Seed17_d_538.patch,9,17,0
Math,80,math80_Seed17_d_538.patch,10,28,2
Math,80,math80_Seed18_r_537_519.patch,1,28,2
Math,80,math80_Seed18_r_537_519.patch,2,20,0
Math,80,math80_Seed18_r_537_519.patch,3,24,0
Math,80,math80_Seed18_r_537_519.patch,4,27,0
Math,80,math80_Seed18_r_537_519.patch,5,26,0
Math,80,math80_Seed18_r_537_519.patch,6,18,0
Math,80,math80_Seed18_r_537_519.patch,7,29,1
Math,80,math80_Seed18_r_537_519.patch,8,23,0
Math,80,math80_Seed18_r_537_519.patch,9,17,0
Math,80,math80_Seed18_r_537_519.patch,10,28,2
Math,80,math80_Seed19_r_540_197.patch,1,28,2
Math,80,math80_Seed19_r_540_197.patch,2,20,0
Math,80,math80_Seed19_r_540_197.patch,3,24,0
Math,80,math80_Seed19_r_540_197.patch,4,27,0
Math,80,math80_Seed19_r_540_197.patch,5,26,0
Math,80,math80_Seed19_r_540_197.patch,6,18,0
Math,80,math80_Seed19_r_540_197.patch,7,29,1
Math,80,math80_Seed19_r_540_197.patch,8,23,0
Math,80,math80_Seed19_r_540_197.patch,9,17,0
Math,80,math80_Seed19_r_540_197.patch,10,28,2
Math,80,math80_Seed1_d_533.patch,1,28,2
Math,80,math80_Seed1_d_533.patch,2,20,0
Math,80,math80_Seed1_d_533.patch,3,24,0
Math,80,math80_Seed1_d_533.patch,4,27,0
Math,80,math80_Seed1_d_533.patch,5,26,0
Math,80,math80_Seed1_d_533.patch,6,18,0
Math,80,math80_Seed1_d_533.patch,7,29,1
Math,80,math80_Seed1_d_533.patch,8,23,0
Math,80,math80_Seed1_d_533.patch,9,17,0
Math,80,math80_Seed1_d_533.patch,10,28,2
Math,80,math80_Seed1_d_533.patch,1,28,2
Math,80,math80_Seed20_r_532_642.patch,2,20,0
Math,80,math80_Seed20_r_532_642.patch,3,24,0
Math,80,math80_Seed20_r_532_642.patch,4,27,0
Math,80,math80_Seed20_r_532_642.patch,5,26,0
Math,80,math80_Seed20_r_532_642.patch,6,18,0
Math,80,math80_Seed20_r_532_642.patch,7,29,1
Math,80,math80_Seed20_r_532_642.patch,8,23,0
Math,80,math80_Seed20_r_532_642.patch,9,17,0
Math,80,math80_Seed20_r_532_642.patch,10,28,2
Math,80,math80_Seed4_r_350_38.patch,1,28,2
Math,80,math80_Seed4_r_350_38.patch,2,20,0
Math,80,math80_Seed4_r_350_38.patch,3,24,0
Math,80,math80_Seed4_r_350_38.patch,4,27,0
Math,80,math80_Seed4_r_350_38.patch,5,26,0
Math,80,math80_Seed4_r_350_38.patch,6,18,0
Math,80,math80_Seed4_r_350_38.patch,7,29,1
Math,80,math80_Seed4_r_350_38.patch,8,23,0
Math,80,math80_Seed4_r_350_38.patch,9,17,0
Math,80,math80_Seed4_r_350_38.patch,10,28,1
Math,80,math80_Seed5_d_532.patch,1,28,2
Math,80,math80_Seed5_d_532.patch,2,20,0
Math,80,math80_Seed5_d_532.patch,3,24,0
Math,80,math80_Seed5_d_532.patch,4,27,0
Math,80,math80_Seed5_d_532.patch,5,26,0
Math,80,math80_Seed5_d_532.patch,6,18,0
Math,80,math80_Seed5_d_532.patch,7,29,1
Math,80,math80_Seed5_d_532.patch,8,23,0
Math,80,math80_Seed5_d_532.patch,9,17,0
Math,80,math80_Seed5_d_532.patch,10,28,2
Math,80,math80_Seed6_d_350.patch,1,28,2
Math,80,math80_Seed6_d_350.patch,2,20,0
Math,80,math80_Seed6_d_350.patch,3,24,0
Math,80,math80_Seed6_d_350.patch,4,27,0
Math,80,math80_Seed6_d_350.patch,5,26,0
Math,80,math80_Seed6_d_350.patch,6,18,0
Math,80,math80_Seed6_d_350.patch,7,29,1
Math,80,math80_Seed6_d_350.patch,8,23,0
Math,80,math80_Seed6_d_350.patch,9,17,0
Math,80,math80_Seed6_d_350.patch,10,28,1
Math,80,math80_Seed7_r_540_899.patch,1,28,2
Math,80,math80_Seed7_r_540_899.patch,2,20,0
Math,80,math80_Seed7_r_540_899.patch,3,24,0
Math,80,math80_Seed7_r_540_899.patch,4,27,0
Math,80,math80_Seed7_r_540_899.patch,5,26,0
Math,80,math80_Seed7_r_540_899.patch,6,18,0
Math,80,math80_Seed7_r_540_899.patch,7,29,1
Math,80,math80_Seed7_r_540_899.patch,8,23,0
Math,80,math80_Seed7_r_540_899.patch,9,17,0
Math,80,math80_Seed7_r_540_899.patch,10,28,2
Math,81,math81_Seed12_r_815_38.patch,1,29,4
Math,81,math81_Seed12_r_815_38.patch,2,26,0
Math,81,math81_Seed12_r_815_38.patch,3,20,0
Math,81,math81_Seed12_r_815_38.patch,4,17,0
Math,81,math81_Seed12_r_815_38.patch,5,28,0
Math,81,math81_Seed12_r_815_38.patch,6,29,1
Math,81,math81_Seed12_r_815_38.patch,7,32,4
Math,81,math81_Seed12_r_815_38.patch,8,28,1
Math,81,math81_Seed12_r_815_38.patch,9,35,3
Math,81,math81_Seed12_r_815_38.patch,10,17,0
Math,81,math81_Seed13_d_833.patch,1,29,0
Math,81,math81_Seed13_d_833.patch,2,26,0
Math,81,math81_Seed13_d_833.patch,3,20,0
Math,81,math81_Seed13_d_833.patch,4,17,0
Math,81,math81_Seed13_d_833.patch,5,28,0
Math,81,math81_Seed13_d_833.patch,6,29,0
Math,81,math81_Seed13_d_833.patch,7,32,0
Math,81,math81_Seed13_d_833.patch,8,28,0
Math,81,math81_Seed13_d_833.patch,9,35,0
Math,81,math81_Seed13_d_833.patch,10,17,0
Math,81,math81_Seed14_r_816_846.patch,1,29,4
Math,81,math81_Seed14_r_816_846.patch,2,26,0
Math,81,math81_Seed14_r_816_846.patch,3,20,0
Math,81,math81_Seed14_r_816_846.patch,4,17,0
Math,81,math81_Seed14_r_816_846.patch,5,28,0
Math,81,math81_Seed14_r_816_846.patch,6,29,1
Math,81,math81_Seed14_r_816_846.patch,7,32,3
Math,81,math81_Seed14_r_816_846.patch,8,28,3
Math,81,math81_Seed14_r_816_846.patch,9,35,3
Math,81,math81_Seed14_r_816_846.patch,10,17,0
Math,81,math81_Seed16_d_816.patch,1,29,4
Math,81,math81_Seed16_d_816.patch,2,26,0
Math,81,math81_Seed16_d_816.patch,3,20,0
Math,81,math81_Seed16_d_816.patch,4,17,0
Math,81,math81_Seed16_d_816.patch,5,28,0
Math,81,math81_Seed16_d_816.patch,6,29,1
Math,81,math81_Seed16_d_816.patch,7,32,4
Math,81,math81_Seed16_d_816.patch,8,28,1
Math,81,math81_Seed16_d_816.patch,9,35,3
Math,81,math81_Seed16_d_816.patch,10,17,0
Math,81,math81_Seed19_r_901_869.patch,1,29,3
Math,81,math81_Seed19_r_901_869.patch,2,26,0
Math,81,math81_Seed19_r_901_869.patch,3,20,0
Math,81,math81_Seed19_r_901_869.patch,4,17,0
Math,81,math81_Seed19_r_901_869.patch,5,28,0
Math,81,math81_Seed19_r_901_869.patch,6,29,0
Math,81,math81_Seed19_r_901_869.patch,7,32,1
Math,81,math81_Seed19_r_901_869.patch,8,28,0
Math,81,math81_Seed19_r_901_869.patch,9,35,3
Math,81,math81_Seed19_r_901_869.patch,10,17,0
Math,81,math81_Seed1_d_780.patch,1,29,4
Math,81,math81_Seed1_d_780.patch,2,26,0
Math,81,math81_Seed1_d_780.patch,3,20,0
Math,81,math81_Seed1_d_780.patch,4,17,0
Math,81,math81_Seed1_d_780.patch,5,28,0
Math,81,math81_Seed1_d_780.patch,6,29,1
Math,81,math81_Seed1_d_780.patch,7,32,4
Math,81,math81_Seed1_d_780.patch,8,28,1
Math,81,math81_Seed1_d_780.patch,9,35,3
Math,81,math81_Seed1_d_780.patch,10,17,0
Math,81,math81_Seed20_r_819_36.patch,1,29,0
Math,81,math81_Seed20_r_819_36.patch,2,26,0
Math,81,math81_Seed20_r_819_36.patch,3,20,0
Math,81,math81_Seed20_r_819_36.patch,4,17,0
Math,81,math81_Seed20_r_819_36.patch,5,28,2
Math,81,math81_Seed20_r_819_36.patch,6,29,0
Math,81,math81_Seed20_r_819_36.patch,7,32,1
Math,81,math81_Seed20_r_819_36.patch,8,28,0
Math,81,math81_Seed20_r_819_36.patch,9,35,0
Math,81,math81_Seed20_r_819_36.patch,10,17,0
Math,81,math81_Seed2_d_819.patch,1,29,0
Math,81,math81_Seed2_d_819.patch,2,26,0
Math,81,math81_Seed2_d_819.patch,3,20,0
Math,81,math81_Seed2_d_819.patch,4,17,0
Math,81,math81_Seed2_d_819.patch,5,28,2
Math,81,math81_Seed2_d_819.patch,6,29,0
Math,81,math81_Seed2_d_819.patch,7,32,1
Math,81,math81_Seed2_d_819.patch,8,28,0
Math,81,math81_Seed2_d_819.patch,9,35,0
Math,81,math81_Seed2_d_819.patch,10,17,0
Math,81,math81_Seed4_r_780_870.patch,1,29,4
Math,81,math81_Seed4_r_780_870.patch,2,26,0
Math,81,math81_Seed4_r_780_870.patch,3,20,0
Math,81,math81_Seed4_r_780_870.patch,4,17,0
Math,81,math81_Seed4_r_780_870.patch,5,28,0
Math,81,math81_Seed4_r_780_870.patch,6,29,1
Math,81,math81_Seed4_r_780_870.patch,7,32,4
Math,81,math81_Seed4_r_780_870.patch,8,28,1
Math,81,math81_Seed4_r_780_870.patch,9,35,3
Math,81,math81_Seed4_r_780_870.patch,10,17,0
Math,81,math81_Seed5_a_650_731.patch,1,29,4
Math,81,math81_Seed5_a_650_731.patch,2,26,0
Math,81,math81_Seed5_a_650_731.patch,3,20,0
Math,81,math81_Seed5_a_650_731.patch,4,17,0
Math,81,math81_Seed5_a_650_731.patch,5,28,0
Math,81,math81_Seed5_a_650_731.patch,6,29,1
Math,81,math81_Seed5_a_650_731.patch,7,32,4
Math,81,math81_Seed5_a_650_731.patch,8,28,0
Math,81,math81_Seed5_a_650_731.patch,9,35,2
Math,81,math81_Seed5_a_650_731.patch,10,17,0
Math,81,math81_Seed7_d_820.patch,1,29,0
Math,81,math81_Seed7_d_820.patch,2,26,0
Math,81,math81_Seed7_d_820.patch,3,20,0
Math,81,math81_Seed7_d_820.patch,4,17,0
Math,81,math81_Seed7_d_820.patch,5,28,0
Math,81,math81_Seed7_d_820.patch,6,29,0
Math,81,math81_Seed7_d_820.patch,7,32,1
Math,81,math81_Seed7_d_820.patch,8,28,0
Math,81,math81_Seed7_d_820.patch,9,35,0
Math,81,math81_Seed7_d_820.patch,10,17,0
Math,82,math82_Seed17_r_10_12.patch,1,6,0
Math,82,math82_Seed17_r_10_12.patch,2,6,0
Math,82,math82_Seed17_r_10_12.patch,3,5,0
Math,82,math82_Seed17_r_10_12.patch,4,6,0
Math,82,math82_Seed17_r_10_12.patch,5,6,0
Math,82,math82_Seed17_r_10_12.patch,6,6,0
Math,82,math82_Seed17_r_10_12.patch,7,6,0
Math,82,math82_Seed17_r_10_12.patch,8,6,0
Math,82,math82_Seed17_r_10_12.patch,9,6,0
Math,82,math82_Seed17_r_10_12.patch,10,6,0
Math,82,math82_Seed1_r_11_12.patch,1,6,0
Math,82,math82_Seed1_r_11_12.patch,2,6,0
Math,82,math82_Seed1_r_11_12.patch,3,5,0
Math,82,math82_Seed1_r_11_12.patch,4,6,0
Math,82,math82_Seed1_r_11_12.patch,5,6,0
Math,82,math82_Seed1_r_11_12.patch,6,6,0
Math,82,math82_Seed1_r_11_12.patch,7,6,0
Math,82,math82_Seed1_r_11_12.patch,8,6,0
Math,82,math82_Seed1_r_11_12.patch,9,6,0
Math,82,math82_Seed1_r_11_12.patch,10,6,0
Math,82,math82_Seed3_d_11.patch,1,6,0
Math,82,math82_Seed3_d_11.patch,2,6,0
Math,82,math82_Seed3_d_11.patch,3,5,0
Math,82,math82_Seed3_d_11.patch,4,6,0
Math,82,math82_Seed3_d_11.patch,5,6,0
Math,82,math82_Seed3_d_11.patch,6,6,0
Math,82,math82_Seed3_d_11.patch,7,6,0
Math,82,math82_Seed3_d_11.patch,8,6,0
Math,82,math82_Seed3_d_11.patch,9,6,0
Math,82,math82_Seed3_d_11.patch,10,6,0
Math,84,math84_Seed1_a_22_23.patch,1,2,0
Math,84,math84_Seed1_a_22_23.patch,2,2,0
Math,84,math84_Seed1_a_22_23.patch,3,2,0
Math,84,math84_Seed1_a_22_23.patch,4,2,0
Math,84,math84_Seed1_a_22_23.patch,5,2,0
Math,84,math84_Seed1_a_22_23.patch,6,2,0
Math,84,math84_Seed1_a_22_23.patch,7,3,0
Math,84,math84_Seed1_a_22_23.patch,8,3,0
Math,84,math84_Seed1_a_22_23.patch,9,3,0
Math,84,math84_Seed1_a_22_23.patch,10,2,0
Math,84,math84_Seed4_r_22_23.patch,1,2,0
Math,84,math84_Seed4_r_22_23.patch,2,2,0
Math,84,math84_Seed4_r_22_23.patch,3,2,0
Math,84,math84_Seed4_r_22_23.patch,4,2,0
Math,84,math84_Seed4_r_22_23.patch,5,2,0
Math,84,math84_Seed4_r_22_23.patch,6,2,0
Math,84,math84_Seed4_r_22_23.patch,7,3,0
Math,84,math84_Seed4_r_22_23.patch,8,3,0
Math,84,math84_Seed4_r_22_23.patch,9,3,0
Math,84,math84_Seed4_r_22_23.patch,10,2,0
Math,85,math85_Seed10_r_35_32.patch,1,10,1
Math,85,math85_Seed10_r_35_32.patch,2,11,2
Math,85,math85_Seed10_r_35_32.patch,3,11,2
Math,85,math85_Seed10_r_35_32.patch,4,11,2
Math,85,math85_Seed10_r_35_32.patch,5,11,2
Math,85,math85_Seed10_r_35_32.patch,6,11,2
Math,85,math85_Seed10_r_35_32.patch,7,11,2
Math,85,math85_Seed10_r_35_32.patch,8,11,2
Math,85,math85_Seed10_r_35_32.patch,9,10,2
Math,85,math85_Seed10_r_35_32.patch,10,11,2
Math,85,math85_Seed13_r_35_29.patch,1,10,1
Math,85,math85_Seed13_r_35_29.patch,2,11,3
Math,85,math85_Seed13_r_35_29.patch,3,11,2
Math,85,math85_Seed13_r_35_29.patch,4,11,2
Math,85,math85_Seed13_r_35_29.patch,5,11,2
Math,85,math85_Seed13_r_35_29.patch,6,11,2
Math,85,math85_Seed13_r_35_29.patch,7,11,3
Math,85,math85_Seed13_r_35_29.patch,8,11,2
Math,85,math85_Seed13_r_35_29.patch,9,10,3
Math,85,math85_Seed13_r_35_29.patch,10,11,3
Math,85,math85_Seed1_d_34.patch,1,10,1
Math,85,math85_Seed1_d_34.patch,2,11,2
Math,85,math85_Seed1_d_34.patch,3,11,2
Math,85,math85_Seed1_d_34.patch,4,11,2
Math,85,math85_Seed1_d_34.patch,5,11,2
Math,85,math85_Seed1_d_34.patch,6,11,2
Math,85,math85_Seed1_d_34.patch,7,11,2
Math,85,math85_Seed1_d_34.patch,8,11,2
Math,85,math85_Seed1_d_34.patch,9,10,2
Math,85,math85_Seed1_d_34.patch,10,11,2
Math,85,math85_Seed3_r_35_19.patch,1,10,1
Math,85,math85_Seed3_r_35_19.patch,2,11,2
Math,85,math85_Seed3_r_35_19.patch,3,11,2
Math,85,math85_Seed3_r_35_19.patch,4,11,2
Math,85,math85_Seed3_r_35_19.patch,5,11,2
Math,85,math85_Seed3_r_35_19.patch,6,11,2
Math,85,math85_Seed3_r_35_19.patch,7,11,2
Math,85,math85_Seed3_r_35_19.patch,8,11,2
Math,85,math85_Seed3_r_35_19.patch,9,10,2
